trial,attend,reliability,validity,test_item,stim_side,reliability_time,cue_time,delay_1_time,delay_2_time,ping_time,delay_3_time,probe_time,noise_mask_time,iti_dur,pilot_info,ping_im_flash1,ping_im_flash2,ping_im_flash3,ping_im_flash4,ping_im_flash5,img1,img2,ping_img,left_img,right_img,right_cue_length,left_cue_length,right_cue_offset,left_cue_offset,attend_direction,rec_length,root,concept_root_x,concept_im1_x,concept_im2_x,distractor_0,distractor_0_type,distractor_1,distractor_1_type,distractor_2,distractor_2_type,distractor_3,distractor_3_type,mem_x,mem_y,dismem_x,dismem_y,dis0_x,dis0_y,dis1_x,dis1_y,dis2_x,dis2_y,dis3_x,dis3_y,mem_stim,distractor_stim,probe_direction,cue_img,IT_diff,V2_diff,Image1,Image2,IT_root_im1,IT_root_im2,IT_im1_im2,V2_root_im1,V2_root_im2,V2_im1_im2,cat_root,cat_im1,cat_im2,concept_root_y,concept_im1_y,concept_im2_y,V2_im2_minus_im1,IT_im2_minus_im1,IT_most_similar,V2_most_similar,cond_file
99,img1,0.6666666666666666,invalid,img2,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/201_2.jpg,./stimuli/201_3.jpg,./stimuli/201_1.jpg,./stimuli/201_3.jpg,./stimuli/201_2.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,201_1.jpg,tool,animal,vegetable,./stimuli/distractors/rattlesnake_12s.jpg,im1_distractor,./stimuli/distractors/rattlesnake_13s.jpg,im1_distractor,./stimuli/distractors/radish_12s.jpg,im2_distractor,./stimuli/distractors/radish_09s.jpg,im2_distractor,-0.37,0.25,-0.0,-0.35,0.0,0.35,0.37,-0.25,-0.37,-0.25,0.37,0.25,./stimuli/201_3.jpg,./stimuli/201_2.jpg,left,./stimuli/cue_left.png,0.12732647,0.028442256,201_2.jpg,201_3.jpg,-0.015729734,0.111596736,-0.033396189,0.065998143,0.037555887,0.025905988,sledgehammer,rattlesnake,radish,tool,animal,vegetable,-0.028442256,0.12732647,im2,im1,conditions_file_8
47,img1,0.8333333333333334,valid,img1,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/169_2.jpg,./stimuli/169_3.jpg,./stimuli/169_1.jpg,./stimuli/169_3.jpg,./stimuli/169_2.jpg,0.15125,0.01375,0.075625,-0.006875,right,0.33,169_1.jpg,plant,Unclassified,plant,./stimuli/distractors/cuckoo_clock_11s.jpg,im1_distractor,./stimuli/distractors/cuckoo_clock_04s.jpg,im1_distractor,./stimuli/distractors/rose_02s.jpg,im2_distractor,./stimuli/distractors/rose_07s.jpg,im2_distractor,0.37,-0.25,-0.0,-0.35,0.0,0.35,-0.37,0.25,-0.37,-0.25,0.37,0.25,./stimuli/169_2.jpg,./stimuli/169_3.jpg,right,./stimuli/cue_right.png,0.857398252,0.155457067,169_2.jpg,169_3.jpg,-0.009041584,0.848356668,0.007163851,0.024005949,0.179463016,0.026458747,rose,cuckoo_clock,rose,plant,Unclassified,plant,0.155457067,0.857398252,im2,im2,conditions_file_8
28,img2,0.6666666666666666,valid,img2,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/132_2.jpg,./stimuli/132_3.jpg,./stimuli/132_1.jpg,./stimuli/132_3.jpg,./stimuli/132_2.jpg,0.06875,0.09625000000000002,0.034375,-0.04812500000000001,left,0.33,132_1.jpg,container,Unclassified,Unclassified,./stimuli/distractors/arch_05s.jpg,im1_distractor,./stimuli/distractors/arch_02s.jpg,im1_distractor,./stimuli/distractors/ribbon_14s.jpg,im2_distractor,./stimuli/distractors/ribbon_08s.jpg,im2_distractor,-0.37,0.25,-0.0,-0.35,0.37,-0.25,0.37,0.25,0.0,0.35,-0.37,-0.25,./stimuli/132_3.jpg,./stimuli/132_2.jpg,left,./stimuli/cue_left.png,0.477397946,0.038896941,132_2.jpg,132_3.jpg,-0.010187735,0.467210211,-0.029018954,0.075873627,0.036976687,0.033400468,wineglass,arch,ribbon,container,Unclassified,Unclassified,-0.03889694,0.477397946,im2,im1,conditions_file_8
267,img2,0.6666666666666666,valid,img2,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/142_2.jpg,./stimuli/142_3.jpg,./stimuli/142_1.jpg,./stimuli/142_3.jpg,./stimuli/142_2.jpg,0.06875,0.09625000000000002,0.034375,-0.04812500000000001,left,0.33,142_1.jpg,food,furniture,food,./stimuli/distractors/recliner_01b.jpg,im1_distractor,./stimuli/distractors/recliner_11s.jpg,im1_distractor,./stimuli/distractors/syrup_07s.jpg,im2_distractor,./stimuli/distractors/syrup_04s.jpg,im2_distractor,0.37,0.25,0.37,-0.25,-0.37,-0.25,-0.0,-0.35,0.0,0.35,-0.37,0.25,./stimuli/142_3.jpg,./stimuli/142_2.jpg,left,./stimuli/cue_left.png,0.615035061,0.039144635,142_2.jpg,142_3.jpg,0.13266423,0.747699291,-0.010393287,0.033774648,0.072919283,0.062596274,wine,recliner,syrup,food,furniture,food,0.039144635,0.615035061,im2,im2,conditions_file_8
234,img2,0.6666666666666666,valid,img2,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/224_2.jpg,./stimuli/224_3.jpg,./stimuli/224_1.jpg,./stimuli/224_3.jpg,./stimuli/224_2.jpg,0.06875,0.09625000000000002,0.034375,-0.04812500000000001,left,0.33,224_1.jpg,Unclassified,tool,tool,./stimuli/distractors/drill_06s.jpg,im1_distractor,./stimuli/distractors/drill_01b.jpg,im1_distractor,./stimuli/distractors/can_opener_05s.jpg,im2_distractor,./stimuli/distractors/can_opener_11s.jpg,im2_distractor,0.37,0.25,-0.0,-0.35,0.0,0.35,0.37,-0.25,-0.37,0.25,-0.37,-0.25,./stimuli/224_3.jpg,./stimuli/224_2.jpg,left,./stimuli/cue_left.png,0.362663405,0.070146255,224_2.jpg,224_3.jpg,0.181708554,0.544371959,0.392030764,-0.002468264,0.067677991,0.051170464,incense,drill,can_opener,Unclassified,tool,tool,0.070146255,0.362663405,im2,im2,conditions_file_8
134,img1,0.6666666666666666,invalid,img2,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/111_2.jpg,./stimuli/111_3.jpg,./stimuli/111_1.jpg,./stimuli/111_3.jpg,./stimuli/111_2.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,111_1.jpg,musical instrument,Unclassified,vegetable,./stimuli/distractors/fossil_05s.jpg,im1_distractor,./stimuli/distractors/fossil_10s.jpg,im1_distractor,./stimuli/distractors/pumpkin_08s.jpg,im2_distractor,./stimuli/distractors/pumpkin_21n.jpg,im2_distractor,-0.0,-0.35,-0.37,0.25,0.37,0.25,-0.37,-0.25,0.37,-0.25,0.0,0.35,./stimuli/111_3.jpg,./stimuli/111_2.jpg,left,./stimuli/cue_left.png,0.245170483,0.022303585,111_2.jpg,111_3.jpg,0.162349609,0.407520093,0.117008238,0.041010708,0.063314294,0.042368456,guitar,fossil,pumpkin,musical instrument,Unclassified,vegetable,0.022303586,0.245170484,im2,im2,conditions_file_8
3,img2,0.8333333333333334,valid,img2,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/180_2.jpg,./stimuli/180_3.jpg,./stimuli/180_1.jpg,./stimuli/180_3.jpg,./stimuli/180_2.jpg,0.01375,0.15125,0.006875,-0.075625,left,0.33,180_1.jpg,food,clothing,food,./stimuli/distractors/cloak_12s.jpg,im1_distractor,./stimuli/distractors/cloak_03s.jpg,im1_distractor,./stimuli/distractors/lasagna_02s.jpg,im2_distractor,./stimuli/distractors/lasagna_12s.jpg,im2_distractor,0.0,0.35,-0.0,-0.35,0.37,-0.25,-0.37,0.25,-0.37,-0.25,0.37,0.25,./stimuli/180_3.jpg,./stimuli/180_2.jpg,left,./stimuli/cue_left.png,1.090442918,0.015165048,180_2.jpg,180_3.jpg,-0.27948458,0.810958338,-0.302553169,0.085304289,0.070139241,0.0281162,pizza,cloak,lasagna,food,clothing,food,-0.015165048,1.090442918,im2,im1,conditions_file_8
22,img1,0.6666666666666666,valid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/66_2.jpg,./stimuli/66_3.jpg,./stimuli/66_1.jpg,./stimuli/66_2.jpg,./stimuli/66_3.jpg,0.06875,0.09625000000000002,0.034375,-0.04812500000000001,left,0.33,66_1.jpg,fruit,vehicle,fruit,./stimuli/distractors/gondola_08s.jpg,im1_distractor,./stimuli/distractors/gondola_12s.jpg,im1_distractor,./stimuli/distractors/okra_14n.jpg,im2_distractor,./stimuli/distractors/okra_01b.jpg,im2_distractor,-0.0,-0.35,0.37,0.25,0.0,0.35,-0.37,0.25,0.37,-0.25,-0.37,-0.25,./stimuli/66_2.jpg,./stimuli/66_3.jpg,left,./stimuli/cue_left.png,0.855008534,0.108440017,66_2.jpg,66_3.jpg,-0.192795145,0.662213389,-0.201952978,0.099169915,-0.009270101,-0.001795677,pomegranate,gondola,okra,fruit,vehicle,fruit,-0.108440016,0.855008534,im2,im1,conditions_file_8
21,img2,0.6666666666666666,valid,img2,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/151_2.jpg,./stimuli/151_3.jpg,./stimuli/151_1.jpg,./stimuli/151_2.jpg,./stimuli/151_3.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,151_1.jpg,clothing,kitchen appliance,clothing,./stimuli/distractors/microwave_09s.jpg,im1_distractor,./stimuli/distractors/microwave_06s.jpg,im1_distractor,./stimuli/distractors/raincoat_10s.jpg,im2_distractor,./stimuli/distractors/raincoat_05s.jpg,im2_distractor,0.37,-0.25,0.37,0.25,-0.37,0.25,-0.0,-0.35,-0.37,-0.25,0.0,0.35,./stimuli/151_3.jpg,./stimuli/151_2.jpg,right,./stimuli/cue_right.png,0.722077882,0.029483039,151_2.jpg,151_3.jpg,-0.019620257,0.702457625,-0.079696566,0.072394428,0.101877467,0.041219145,raincoat,microwave,raincoat,clothing,kitchen appliance,clothing,0.029483039,0.722077882,im2,im2,conditions_file_8
119,img1,0.6666666666666666,valid,img1,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/163_2.jpg,./stimuli/163_3.jpg,./stimuli/163_1.jpg,./stimuli/163_3.jpg,./stimuli/163_2.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,163_1.jpg,animal,plant,Unclassified,./stimuli/distractors/tumbleweed_06s.jpg,im1_distractor,./stimuli/distractors/tumbleweed_09s.jpg,im1_distractor,./stimuli/distractors/camcorder_12s.jpg,im2_distractor,./stimuli/distractors/camcorder_03s.jpg,im2_distractor,0.0,0.35,-0.37,0.25,0.37,0.25,-0.37,-0.25,0.37,-0.25,-0.0,-0.35,./stimuli/163_2.jpg,./stimuli/163_3.jpg,right,./stimuli/cue_right.png,0.844949369,0.072802413,163_2.jpg,163_3.jpg,-0.120044679,0.72490469,-0.2525907,0.042292339,0.115094752,0.017535103,camera1,tumbleweed,camcorder,animal,plant,Unclassified,0.072802413,0.844949369,im2,im2,conditions_file_8
247,img2,0.6666666666666666,valid,img2,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/252_2.jpg,./stimuli/252_3.jpg,./stimuli/252_1.jpg,./stimuli/252_2.jpg,./stimuli/252_3.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,252_1.jpg,Unclassified,animal,Unclassified,./stimuli/distractors/stingray_12s.jpg,im1_distractor,./stimuli/distractors/stingray_09s.jpg,im1_distractor,./stimuli/distractors/megaphone_11s.jpg,im2_distractor,./stimuli/distractors/megaphone_06s.jpg,im2_distractor,-0.0,-0.35,0.37,0.25,-0.37,-0.25,0.37,-0.25,-0.37,0.25,0.0,0.35,./stimuli/252_3.jpg,./stimuli/252_2.jpg,right,./stimuli/cue_right.png,0.739567882,0.042319837,252_2.jpg,252_3.jpg,-0.187671109,0.551896773,-0.06486584,0.0865835,0.044263663,0.123870402,vacuum,stingray,megaphone,Unclassified,animal,Unclassified,-0.042319837,0.739567882,im2,im1,conditions_file_8
128,img2,0.6666666666666666,invalid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/179_2.jpg,./stimuli/179_3.jpg,./stimuli/179_1.jpg,./stimuli/179_2.jpg,./stimuli/179_3.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,179_1.jpg,clothing,animal,Unclassified,./stimuli/distractors/praying_mantis_17s.jpg,im1_distractor,./stimuli/distractors/praying_mantis_15s.jpg,im1_distractor,./stimuli/distractors/blower_14s.jpg,im2_distractor,./stimuli/distractors/blower_12s.jpg,im2_distractor,-0.0,-0.35,0.37,0.25,-0.37,-0.25,0.37,-0.25,-0.37,0.25,0.0,0.35,./stimuli/179_2.jpg,./stimuli/179_3.jpg,left,./stimuli/cue_left.png,0.968633248,0.153258882,179_2.jpg,179_3.jpg,-0.352090957,0.616542291,-0.134246735,0.13559972,-0.017659162,0.043006727,coverall,praying_mantis,blower,clothing,animal,Unclassified,-0.153258882,0.968633248,im2,im1,conditions_file_8
285,img1,0.6666666666666666,valid,img1,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/267_2.jpg,./stimuli/267_3.jpg,./stimuli/267_1.jpg,./stimuli/267_3.jpg,./stimuli/267_2.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,267_1.jpg,Unclassified,Unclassified,Unclassified,./stimuli/distractors/twig_08s.jpg,im1_distractor,./stimuli/distractors/twig_03s.jpg,im1_distractor,./stimuli/distractors/domino_13s.jpg,im2_distractor,./stimuli/distractors/domino_16s.jpg,im2_distractor,-0.37,-0.25,0.0,0.35,-0.0,-0.35,-0.37,0.25,0.37,-0.25,0.37,0.25,./stimuli/267_2.jpg,./stimuli/267_3.jpg,right,./stimuli/cue_right.png,0.848784632,0.137623403,267_2.jpg,267_3.jpg,-0.119485535,0.729299097,-0.264871915,0.14232042,0.004697017,-0.006457281,keyboard,twig,domino,Unclassified,Unclassified,Unclassified,-0.137623403,0.848784632,im2,im1,conditions_file_8
241,img2,0.8333333333333334,valid,img2,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/266_2.jpg,./stimuli/266_3.jpg,./stimuli/266_1.jpg,./stimuli/266_2.jpg,./stimuli/266_3.jpg,0.15125,0.01375,0.075625,-0.006875,right,0.33,266_1.jpg,fruit,animal,food,./stimuli/distractors/shark_08s.jpg,im1_distractor,./stimuli/distractors/shark_11s.jpg,im1_distractor,./stimuli/distractors/egg_04s.jpg,im2_distractor,./stimuli/distractors/egg_06s.jpg,im2_distractor,0.37,-0.25,0.0,0.35,-0.0,-0.35,-0.37,0.25,-0.37,-0.25,0.37,0.25,./stimuli/266_3.jpg,./stimuli/266_2.jpg,right,./stimuli/cue_right.png,0.860304259,0.111426349,266_2.jpg,266_3.jpg,-0.19461581,0.665688449,-0.166155079,0.132871012,0.021444662,0.077930077,strawberry,shark,egg,fruit,animal,food,-0.11142635,0.860304259,im2,im1,conditions_file_8
269,img1,0.6666666666666666,valid,img1,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/272_2.jpg,./stimuli/272_3.jpg,./stimuli/272_1.jpg,./stimuli/272_3.jpg,./stimuli/272_2.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,272_1.jpg,food,animal,Unclassified,./stimuli/distractors/panda_03s.jpg,im1_distractor,./stimuli/distractors/panda_17s.jpg,im1_distractor,./stimuli/distractors/drink_03s.jpg,im2_distractor,./stimuli/distractors/drink_12s.jpg,im2_distractor,-0.37,0.25,-0.0,-0.35,-0.37,-0.25,0.0,0.35,0.37,-0.25,0.37,0.25,./stimuli/272_2.jpg,./stimuli/272_3.jpg,right,./stimuli/cue_right.png,0.974775181,0.049949016,272_2.jpg,272_3.jpg,-0.193765168,0.781010013,-0.23678042,0.087093533,0.037144517,0.040795209,fondue,panda,drink,food,animal,Unclassified,-0.049949016,0.974775181,im2,im1,conditions_file_8
96,img1,0.6666666666666666,valid,img1,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/200_2.jpg,./stimuli/200_3.jpg,./stimuli/200_1.jpg,./stimuli/200_3.jpg,./stimuli/200_2.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,200_1.jpg,body part,Unclassified,sports equipment,./stimuli/distractors/match_09s.jpg,im1_distractor,./stimuli/distractors/match_12s.jpg,im1_distractor,./stimuli/distractors/mouthpiece_07s.jpg,im2_distractor,./stimuli/distractors/mouthpiece_09s.jpg,im2_distractor,0.0,0.35,-0.37,-0.25,-0.37,0.25,0.37,0.25,0.37,-0.25,-0.0,-0.35,./stimuli/200_2.jpg,./stimuli/200_3.jpg,right,./stimuli/cue_right.png,0.117490735,0.014195919,200_2.jpg,200_3.jpg,0.373674305,0.491165039,0.586774197,0.101230519,0.115426438,0.117487067,eye,match,mouthpiece,body part,Unclassified,sports equipment,0.014195919,0.117490734,im2,im2,conditions_file_8
297,img1,0.8333333333333334,valid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/26_2.jpg,./stimuli/26_3.jpg,./stimuli/26_1.jpg,./stimuli/26_2.jpg,./stimuli/26_3.jpg,0.01375,0.15125,0.006875,-0.075625,left,0.33,26_1.jpg,Unclassified,animal,animal,./stimuli/distractors/ferret_10s.jpg,im1_distractor,./stimuli/distractors/ferret_03s.jpg,im1_distractor,./stimuli/distractors/hook1_05s.jpg,im2_distractor,./stimuli/distractors/hook1_11s.jpg,im2_distractor,-0.0,-0.35,-0.37,0.25,0.37,-0.25,0.0,0.35,-0.37,-0.25,0.37,0.25,./stimuli/26_2.jpg,./stimuli/26_3.jpg,left,./stimuli/cue_left.png,0.370995889,0.117451091,26_2.jpg,26_3.jpg,0.295108621,0.66610451,0.129631063,0.045508951,0.162960042,0.029388252,cross,ferret,hook1,Unclassified,animal,animal,0.117451091,0.370995889,im2,im2,conditions_file_8
67,img1,0.6666666666666666,valid,img1,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/8_2.jpg,./stimuli/8_3.jpg,./stimuli/8_1.jpg,./stimuli/8_3.jpg,./stimuli/8_2.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,8_1.jpg,Unclassified,Unclassified,Unclassified,./stimuli/distractors/stethoscope_11s.jpg,im1_distractor,./stimuli/distractors/stethoscope_09n.jpg,im1_distractor,./stimuli/distractors/pepper_mill_03s.jpg,im2_distractor,./stimuli/distractors/pepper_mill_02s.jpg,im2_distractor,0.0,0.35,-0.37,0.25,0.37,0.25,-0.37,-0.25,-0.0,-0.35,0.37,-0.25,./stimuli/8_2.jpg,./stimuli/8_3.jpg,right,./stimuli/cue_right.png,0.120140851,0.13413238,8_2.jpg,8_3.jpg,0.458340595,0.578481446,0.42929263,-0.009091724,0.125040656,0.032119153,drink,stethoscope,pepper_mill,Unclassified,Unclassified,Unclassified,0.13413238,0.120140851,im2,im2,conditions_file_8
9,img2,0.6666666666666666,valid,img2,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/38_2.jpg,./stimuli/38_3.jpg,./stimuli/38_1.jpg,./stimuli/38_2.jpg,./stimuli/38_3.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,38_1.jpg,animal,animal,Unclassified,./stimuli/distractors/beaver_10s.jpg,im1_distractor,./stimuli/distractors/beaver_12s.jpg,im1_distractor,./stimuli/distractors/hula_hoop_16s.jpg,im2_distractor,./stimuli/distractors/hula_hoop_01b.jpg,im2_distractor,0.0,0.35,-0.37,-0.25,-0.37,0.25,0.37,-0.25,-0.0,-0.35,0.37,0.25,./stimuli/38_3.jpg,./stimuli/38_2.jpg,right,./stimuli/cue_right.png,0.49330048,0.136241098,38_2.jpg,38_3.jpg,0.046785759,0.540086239,-0.027910155,0.179517135,0.043276037,0.054814355,horse,beaver,hula_hoop,animal,animal,Unclassified,-0.136241098,0.49330048,im2,im1,conditions_file_8
204,img2,0.6666666666666666,valid,img2,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/68_2.jpg,./stimuli/68_3.jpg,./stimuli/68_1.jpg,./stimuli/68_3.jpg,./stimuli/68_2.jpg,0.06875,0.09625000000000002,0.034375,-0.04812500000000001,left,0.33,68_1.jpg,Unclassified,animal,container,./stimuli/distractors/hyena_10s.jpg,im1_distractor,./stimuli/distractors/hyena_15s.jpg,im1_distractor,./stimuli/distractors/measuring_cup_06s.jpg,im2_distractor,./stimuli/distractors/measuring_cup_02s.jpg,im2_distractor,0.37,-0.25,-0.0,-0.35,0.0,0.35,-0.37,0.25,-0.37,-0.25,0.37,0.25,./stimuli/68_3.jpg,./stimuli/68_2.jpg,left,./stimuli/cue_left.png,0.856470949,0.133907134,68_2.jpg,68_3.jpg,-0.197698354,0.658772595,-0.19082229,0.001375179,0.135282312,0.048111331,combination_lock,hyena,measuring_cup,Unclassified,animal,container,0.133907133,0.856470949,im2,im2,conditions_file_8
271,img1,0.8333333333333334,valid,img1,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/280_2.jpg,./stimuli/280_3.jpg,./stimuli/280_1.jpg,./stimuli/280_3.jpg,./stimuli/280_2.jpg,0.15125,0.01375,0.075625,-0.006875,right,0.33,280_1.jpg,Unclassified,Unclassified,food,./stimuli/distractors/root_07s.jpg,im1_distractor,./stimuli/distractors/root_06s.jpg,im1_distractor,./stimuli/distractors/spam_09s.jpg,im2_distractor,./stimuli/distractors/spam_01b.jpg,im2_distractor,-0.37,0.25,0.37,-0.25,0.0,0.35,-0.0,-0.35,0.37,0.25,-0.37,-0.25,./stimuli/280_2.jpg,./stimuli/280_3.jpg,right,./stimuli/cue_right.png,1.09678835,0.009896226,280_2.jpg,280_3.jpg,-0.336044795,0.760743555,-0.242936981,0.031802003,0.021905776,0.041216677,paper_towel,root,spam,Unclassified,Unclassified,food,-0.009896227,1.09678835,im2,im1,conditions_file_8
117,img1,0.8333333333333334,valid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/150_2.jpg,./stimuli/150_3.jpg,./stimuli/150_1.jpg,./stimuli/150_2.jpg,./stimuli/150_3.jpg,0.01375,0.15125,0.006875,-0.075625,left,0.33,150_1.jpg,food,Unclassified,food,./stimuli/distractors/headlight_09s.jpg,im1_distractor,./stimuli/distractors/headlight_13s.jpg,im1_distractor,./stimuli/distractors/latte_04s.jpg,im2_distractor,./stimuli/distractors/latte_10s.jpg,im2_distractor,-0.37,-0.25,0.37,0.25,0.37,-0.25,-0.37,0.25,-0.0,-0.35,0.0,0.35,./stimuli/150_2.jpg,./stimuli/150_3.jpg,left,./stimuli/cue_left.png,0.728681817,0.010855619,150_2.jpg,150_3.jpg,0.057176847,0.785858664,0.160239629,0.101444399,0.09058878,0.066122344,souffle,headlight,latte,food,Unclassified,food,-0.010855619,0.728681817,im2,im1,conditions_file_8
177,img1,0.8333333333333334,valid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/27_2.jpg,./stimuli/27_3.jpg,./stimuli/27_1.jpg,./stimuli/27_2.jpg,./stimuli/27_3.jpg,0.01375,0.15125,0.006875,-0.075625,left,0.33,27_1.jpg,Unclassified,furniture,Unclassified,./stimuli/distractors/counter_10s.jpg,im1_distractor,./stimuli/distractors/counter_02s.jpg,im1_distractor,./stimuli/distractors/cigar_20n.jpg,im2_distractor,./stimuli/distractors/cigar_16n.jpg,im2_distractor,-0.37,-0.25,0.0,0.35,0.37,0.25,0.37,-0.25,-0.37,0.25,-0.0,-0.35,./stimuli/27_2.jpg,./stimuli/27_3.jpg,left,./stimuli/cue_left.png,0.36273785,0.121790798,27_2.jpg,27_3.jpg,0.180834219,0.543572069,0.414323958,0.144035716,0.022244918,0.009402873,peeler,counter,cigar,Unclassified,furniture,Unclassified,-0.121790798,0.36273785,im2,im1,conditions_file_8
213,img1,0.6666666666666666,valid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/28_2.jpg,./stimuli/28_3.jpg,./stimuli/28_1.jpg,./stimuli/28_2.jpg,./stimuli/28_3.jpg,0.06875,0.09625000000000002,0.034375,-0.04812500000000001,left,0.33,28_1.jpg,Unclassified,Unclassified,Unclassified,./stimuli/distractors/chip_03s.jpg,im1_distractor,./stimuli/distractors/chip_05s.jpg,im1_distractor,./stimuli/distractors/caviar_03s.jpg,im2_distractor,./stimuli/distractors/caviar_02s.jpg,im2_distractor,-0.37,0.25,-0.37,-0.25,0.37,-0.25,0.0,0.35,-0.0,-0.35,0.37,0.25,./stimuli/28_2.jpg,./stimuli/28_3.jpg,left,./stimuli/cue_left.png,0.355414862,0.138435649,28_2.jpg,28_3.jpg,0.467990724,0.823405586,0.329765997,0.148716444,0.010280796,0.041002591,cereal,chip,caviar,Unclassified,Unclassified,Unclassified,-0.138435648,0.355414862,im2,im1,conditions_file_8
294,img2,0.6666666666666666,valid,img2,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/159_2.jpg,./stimuli/159_3.jpg,./stimuli/159_1.jpg,./stimuli/159_2.jpg,./stimuli/159_3.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,159_1.jpg,container,animal,clothing,./stimuli/distractors/wasp_09n.jpg,im1_distractor,./stimuli/distractors/wasp_14s.jpg,im1_distractor,./stimuli/distractors/sweatsuit_04s.jpg,im2_distractor,./stimuli/distractors/sweatsuit_06s.jpg,im2_distractor,0.0,0.35,-0.37,0.25,-0.37,-0.25,0.37,0.25,0.37,-0.25,-0.0,-0.35,./stimuli/159_3.jpg,./stimuli/159_2.jpg,right,./stimuli/cue_right.png,0.734285933,0.154199761,159_2.jpg,159_3.jpg,-0.065405304,0.668880629,-0.019457609,-0.003596128,0.150603633,0.036593739,backpack,wasp,sweatsuit,container,animal,clothing,0.154199761,0.734285933,im2,im2,conditions_file_8
